YY,DD,MM,Kick-off,Date of the game,,Country,League,Seasons,ToG,Teams ,,Teams ID,,FT +OT Scores,,,,,,Draw,,,1 q ,,,OT Money Line,,OT Money Line,,OT Money Line,
,,,,GMT (UTC +0),PST (UTC -8),,,,,Home,Away,H,A,H,A,W,215.5,AH,TG,,H,A,H,A,R,matchbook,,pinnacle,,bet365,
,,,,,,,,,,,,,,,,,,,,,,,,,,H,A,H,A,H,A
2012,18,Mar,1:00,3/18/2012 1:00,3/17/2012 17:00,USA,NBA ,2011/2012,Regular,Dallas Mavericks,San Antonio Spurs,DAL,SAS,106,99,H,U,7,205,,,,28,19,H,,,1.68,2.33,1.64,2.35
2012,18,Mar,1:00,3/18/2012 1:00,3/17/2012 17:00,USA,NBA ,2011/2012,Regular,Denver Nuggets,Boston Celtics,DEN,BOS,98,91,H,U,7,189,,,,29,22,H,,,1.37,3.39,1.33,3.40
2012,18,Mar,1:00,3/18/2012 1:00,3/17/2012 17:00,USA,NBA ,2011/2012,Regular,Utah Jazz,Golden State Warriors,UTA,GSW,99,92,H,U,7,191,OT,87,87,18,25,A,,,1.29,4.05,1.26,4.00
2012,18,Mar,0:00,3/18/2012 0:00,3/17/2012 16:00,USA,NBA ,2011/2012,Regular,Brooklyn Nets,New Orleans Pelicans,BKN,NOP,94,102,A,U,8,196,,,,29,26,H,,,1.66,2.37,1.64,2.35
2012,18,Mar,0:00,3/18/2012 0:00,3/17/2012 16:00,USA,NBA ,2011/2012,Regular,Chicago Bulls,Philadelphia 76ers,CHI,PHI,89,80,H,U,9,169,,,,11,24,A,,,1.49,2.84,1.47,2.75
2012,17,Mar,23:00,3/17/2012 23:00,3/17/2012 15:00,USA,NBA ,2011/2012,Regular,Charlotte Hornets,Toronto Raptors,CHA,TOR,107,103,H,U,4,210,,,,20,29,A,,,2.18,1.77,2.10,1.76
2012,17,Mar,23:00,3/17/2012 23:00,3/17/2012 15:00,USA,NBA ,2011/2012,Regular,Indiana Pacers,New York Knicks,IND,NYK,88,102,A,U,14,190,,,,35,33,H,,,1.55,2.65,1.50,2.70
2012,17,Mar,19:30,3/17/2012 19:30,3/17/2012 11:30,USA,NBA ,2011/2012,Regular,Los Angeles Clippers,Houston Rockets,LAC,HOU,95,91,H,U,4,186,,,,19,23,A,,,1.29,4.01,1.26,4.00
2012,17,Mar,2:30,3/17/2012 2:30,3/16/2012 18:30,USA,NBA ,2011/2012,Regular,Golden State Warriors,Milwaukee Bucks,GSW,MIL,98,120,A,O,22,218,,,,12,31,A,,,2.20,1.75,2.25,1.68
2012,17,Mar,2:30,3/17/2012 2:30,3/16/2012 18:30,USA,NBA ,2011/2012,Regular,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,97,92,H,U,5,189,,,,23,19,H,,,1.25,4.42,1.25,4.09
2012,17,Mar,2:00,3/17/2012 2:00,3/16/2012 18:00,USA,NBA ,2011/2012,Regular,Phoenix Suns,Detroit Pistons,PHX,DET,109,101,H,U,8,210,,,,31,27,H,,,1.51,2.75,1.47,2.75
2012,17,Mar,2:00,3/17/2012 2:00,3/16/2012 18:00,USA,NBA ,2011/2012,Regular,Sacramento Kings,Boston Celtics,SAC,BOS,120,95,H,U,25,215,,,,26,20,H,,,2.34,1.68,2.35,1.64
2012,17,Mar,1:30,3/17/2012 1:30,3/16/2012 17:30,USA,NBA ,2011/2012,Regular,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,105,114,A,O,9,219,,,,19,30,A,,,1.63,2.44,1.60,2.45
2012,17,Mar,0:00,3/17/2012 0:00,3/16/2012 16:00,USA,NBA ,2011/2012,Regular,Chicago Bulls,Portland Trail Blazers,CHI,POR,89,100,A,U,11,189,,,,32,29,H,,,1.20,5.23,1.20,4.75
2012,17,Mar,0:00,3/17/2012 0:00,3/16/2012 16:00,USA,NBA ,2011/2012,Regular,Memphis Grizzlies,Toronto Raptors,MEM,TOR,110,114,A,O,4,224,OT,103,103,24,26,A,,,1.17,5.98,1.15,5.50
2012,16,Mar,23:30,3/16/2012 23:30,3/16/2012 15:30,USA,NBA ,2011/2012,Regular,Atlanta Hawks,Washington Wizards,ATL,WAS,102,88,H,U,14,190,,,,30,26,H,,,1.13,6.80,1.12,6.25
2012,16,Mar,23:30,3/16/2012 23:30,3/16/2012 15:30,USA,NBA ,2011/2012,Regular,New York Knicks,Indiana Pacers,NYK,IND,115,100,H,U,15,215,,,,24,14,H,,,1.57,2.58,1.55,2.60
2012,16,Mar,23:00,3/16/2012 23:00,3/16/2012 15:00,USA,NBA ,2011/2012,Regular,Orlando Magic,Brooklyn Nets,ORL,BKN,86,70,H,U,16,156,,,,22,18,H,,,1.12,7.38,1.12,6.50
2012,17,Mar,0:00,3/16/2012 23:00,3/16/2012 15:00,USA,NBA ,2011/2012,Regular,Philadelphia 76ers,Miami Heat,PHI,MIA,78,84,A,U,6,162,,,,18,31,A,,,2.49,1.61,2.50,1.58
2012,16,Mar,2:30,3/16/2012 2:30,3/15/2012 18:30,USA,NBA ,2011/2012,Regular,Los Angeles Clippers,Phoenix Suns,LAC,PHX,87,91,A,U,4,178,,,,29,17,H,,,1.32,3.77,1.34,3.35
2012,16,Mar,1:00,3/16/2012 1:00,3/15/2012 17:00,USA,NBA ,2011/2012,Regular,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,90,103,A,U,13,193,,,,25,29,A,,,2.02,1.88,2.00,1.83
2012,16,Mar,1:00,3/16/2012 1:00,3/15/2012 17:00,USA,NBA ,2011/2012,Regular,Utah Jazz,Minnesota Timberwolves,UTA,MIN,111,105,H,O,6,216,OT,99,99,24,20,H,,,1.71,2.27,1.64,2.35
2012,16,Mar,0:30,3/16/2012 0:30,3/15/2012 16:30,USA,NBA ,2011/2012,Regular,Dallas Mavericks,Charlotte Hornets,DAL,CHA,101,96,H,U,5,197,,,,23,23,D,,,1.05,13.00,1.05,12.25
2012,16,Mar,1:00,3/16/2012 0:00,3/15/2012 16:00,USA,NBA ,2011/2012,Regular,New Orleans Pelicans,Washington Wizards,NOP,WAS,89,99,A,U,10,188,,,,28,28,D,,,1.70,2.29,1.64,2.35
2012,15,Mar,2:30,3/15/2012 2:30,3/14/2012 18:30,USA,NBA ,2011/2012,Regular,Golden State Warriors,Boston Celtics,GSW,BOS,103,105,A,U,2,208,,,,25,21,H,,,2.66,1.54,2.70,1.50
2012,15,Mar,2:30,3/15/2012 2:30,3/14/2012 18:30,USA,NBA ,2011/2012,Regular,Los Angeles Clippers,Atlanta Hawks,LAC,ATL,96,82,H,U,14,178,,,,30,27,H,,,1.39,3.27,1.35,3.30
2012,15,Mar,2:30,3/15/2012 2:30,3/14/2012 18:30,USA,NBA ,2011/2012,Regular,Phoenix Suns,Utah Jazz,PHX,UTA,120,111,H,O,9,231,,,,22,30,A,,,1.51,2.75,1.47,2.75
2012,15,Mar,2:00,3/15/2012 2:00,3/14/2012 18:00,USA,NBA ,2011/2012,Regular,Sacramento Kings,Detroit Pistons,SAC,DET,112,124,A,O,12,236,,,,32,25,H,,,1.60,2.50,1.57,2.54
2012,15,Mar,1:30,3/15/2012 1:30,3/14/2012 17:30,USA,NBA ,2011/2012,Regular,Chicago Bulls,Miami Heat,CHI,MIA,106,102,H,U,4,208,,,,19,23,A,,,1.70,2.29,1.68,2.25
2012,15,Mar,0:30,3/15/2012 0:30,3/14/2012 16:30,USA,NBA ,2011/2012,Regular,San Antonio Spurs,Orlando Magic,SAS,ORL,122,111,H,O,11,233,,,,36,35,H,,,1.38,3.35,1.35,3.30
2012,15,Mar,0:00,3/15/2012 0:00,3/14/2012 16:00,USA,NBA ,2011/2012,Regular,Houston Rockets,Charlotte Hornets,HOU,CHA,107,87,H,U,20,194,,,,30,18,H,,,1.25,4.50,1.23,4.25
2012,15,Mar,0:00,3/15/2012 0:00,3/14/2012 16:00,USA,NBA ,2011/2012,Regular,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,115,105,H,O,10,220,,,,23,28,A,,,1.53,2.71,1.44,2.85
2012,15,Mar,0:00,3/15/2012 0:00,3/14/2012 16:00,USA,NBA ,2011/2012,Regular,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,101,107,A,U,6,208,OT,93,93,28,20,H,,,2.80,1.50,2.75,1.47
2012,14,Mar,23:30,3/14/2012 23:30,3/14/2012 15:30,USA,NBA ,2011/2012,Regular,Brooklyn Nets,Toronto Raptors,BKN,TOR,98,84,H,U,14,182,,,,19,22,A,,,1.81,2.11,1.80,2.04
2012,14,Mar,23:30,3/14/2012 23:30,3/14/2012 15:30,USA,NBA ,2011/2012,Regular,New York Knicks,Portland Trail Blazers,NYK,POR,121,79,H,U,42,200,,,,25,12,H,,,1.46,2.95,1.41,3.00
2012,14,Mar,23:00,3/14/2012 23:00,3/14/2012 15:00,USA,NBA ,2011/2012,Regular,Indiana Pacers,Philadelphia 76ers,IND,PHI,111,94,H,U,17,205,,,,24,29,A,,,1.91,2.00,1.86,1.95
2012,14,Mar,5:00,3/14/2012 2:00,3/13/2012 18:00,USA,NBA ,2011/2012,Regular,Sacramento Kings,Golden State Warriors,SAC,GSW,89,115,A,U,26,204,,,,24,29,A,,,1.62,2.45,1.68,2.25
2012,14,Mar,1:00,3/14/2012 1:00,3/13/2012 17:00,USA,NBA ,2011/2012,Regular,Denver Nuggets,Atlanta Hawks,DEN,ATL,118,117,H,O,1,235,OT,105,105,30,26,H,,,1.48,2.88,1.47,2.75
2012,14,Mar,0:30,3/14/2012 0:30,3/13/2012 16:30,USA,NBA ,2011/2012,Regular,Dallas Mavericks,Washington Wizards,DAL,WAS,107,98,H,U,9,205,,,,27,26,H,,,1.08,10.15,1.07,9.00
2012,14,Mar,0:00,3/14/2012 0:00,3/13/2012 16:00,USA,NBA ,2011/2012,Regular,Memphis Grizzlies,Los Angeles Lakers,MEM,LAL,111,116,A,O,5,227,OT,97,97,29,21,H,,,2.00,1.90,1.90,1.90
2012,14,Mar,0:00,3/14/2012 0:00,3/13/2012 16:00,USA,NBA ,2011/2012,Regular,Oklahoma City Thunder,Houston Rockets,OKC,HOU,103,104,A,U,1,207,,,,22,23,A,,,1.12,7.21,1.13,6.00
2012,13,Mar,23:00,3/13/2012 23:00,3/13/2012 15:00,USA,NBA ,2011/2012,Regular,Cleveland Cavaliers,Toronto Raptors,CLE,TOR,88,96,A,U,8,184,,,,22,21,H,,,1.56,2.62,1.55,2.60
2012,13,Mar,23:00,3/13/2012 23:00,3/13/2012 15:00,USA,NBA ,2011/2012,Regular,Indiana Pacers,Portland Trail Blazers,IND,POR,92,75,H,U,17,167,,,,19,15,H,,,1.63,2.44,1.58,2.50
2012,13,Mar,23:00,3/13/2012 23:00,3/13/2012 15:00,USA,NBA ,2011/2012,Regular,Orlando Magic,Miami Heat,ORL,MIA,104,98,H,U,6,202,OT,94,94,30,27,H,,,2.62,1.56,2.50,1.58
2012,13,Mar,3:30,3/13/2012 2:30,3/12/2012 18:30,USA,NBA ,2011/2012,Regular,Los Angeles Clippers,Boston Celtics,LAC,BOS,85,94,A,U,9,179,,,,21,25,A,,,1.46,2.95,1.44,2.85
2012,13,Mar,2:00,3/13/2012 2:00,3/12/2012 18:00,USA,NBA ,2011/2012,Regular,Phoenix Suns,Minnesota Timberwolves,PHX,MIN,124,127,A,O,3,251,,,,34,28,H,,,1.63,2.44,1.60,2.45
2012,13,Mar,1:00,3/13/2012 1:00,3/12/2012 17:00,USA,NBA ,2011/2012,Regular,Utah Jazz,Detroit Pistons,UTA,DET,105,90,H,U,15,195,,,,22,19,H,,,1.31,3.81,1.30,3.65
2012,13,Mar,0:30,3/13/2012 0:30,3/12/2012 16:30,USA,NBA ,2011/2012,Regular,San Antonio Spurs,Washington Wizards,SAS,WAS,112,97,H,U,15,209,,,,32,24,H,,,1.05,13.00,1.04,12.50
2012,13,Mar,0:00,3/13/2012 0:00,3/12/2012 16:00,USA,NBA ,2011/2012,Regular,Chicago Bulls,New York Knicks,CHI,NYK,104,99,H,U,5,203,,,,23,25,A,,,1.23,4.80,1.22,4.50
2012,13,Mar,0:00,3/13/2012 0:00,3/12/2012 16:00,USA,NBA ,2011/2012,Regular,New Orleans Pelicans,Charlotte Hornets,NOP,CHA,71,73,A,U,2,144,,,,20,14,H,,,1.37,3.39,1.35,3.30
2012,12,Mar,23:30,3/12/2012 23:30,3/12/2012 15:30,USA,NBA ,2011/2012,Regular,Brooklyn Nets,Milwaukee Bucks,BKN,MIL,99,105,A,U,6,204,,,,32,27,H,,,2.20,1.75,2.10,1.76
2012,12,Mar,1:30,3/12/2012 1:30,3/11/2012 17:30,USA,NBA ,2011/2012,Regular,Los Angeles Clippers,Golden State Warriors,LAC,GSW,93,97,A,U,4,190,,,,16,28,A,,,1.33,3.64,1.32,3.45
2012,12,Mar,1:00,3/12/2012 1:00,3/11/2012 17:00,USA,NBA ,2011/2012,Regular,Sacramento Kings,Atlanta Hawks,SAC,ATL,99,106,A,U,7,205,,,,24,23,H,,,1.95,1.95,1.86,1.95
2012,12,Mar,0:00,3/12/2012 0:00,3/11/2012 16:00,USA,NBA ,2011/2012,Regular,Denver Nuggets,Memphis Grizzlies,DEN,MEM,91,94,A,U,3,185,,,,25,23,H,,,1.41,3.18,1.40,3.10
2012,11,Mar,22:00,3/11/2012 22:00,3/11/2012 14:00,USA,NBA ,2011/2012,Regular,Cleveland Cavaliers,Houston Rockets,CLE,HOU,118,107,H,O,11,225,,,,30,26,H,,,1.65,2.40,1.64,2.35
2012,11,Mar,22:00,3/11/2012 22:00,3/11/2012 14:00,USA,NBA ,2011/2012,Regular,Orlando Magic,Indiana Pacers,ORL,IND,107,94,H,U,13,201,,,,36,22,H,,,1.49,2.84,1.47,2.75
2012,11,Mar,22:00,3/11/2012 22:00,3/11/2012 14:00,USA,NBA ,2011/2012,Regular,Toronto Raptors,Milwaukee Bucks,TOR,MIL,99,105,A,U,6,204,,,,28,21,H,,,2.00,1.90,1.95,1.86
2012,11,Mar,19:30,3/11/2012 19:30,3/11/2012 11:30,USA,NBA ,2011/2012,Regular,Los Angeles Lakers,Boston Celtics,LAL,BOS,97,94,H,U,3,191,,,,24,14,H,,,1.48,2.88,1.44,2.85
2012,11,Mar,16:00,3/11/2012 16:00,3/11/2012 8:00,USA,NBA ,2011/2012,Regular,New York Knicks,Philadelphia 76ers,NYK,PHI,94,106,A,U,12,200,,,,24,22,H,,,1.70,2.29,1.68,2.25
2012,11,Mar,3:30,3/11/2012 3:30,3/10/2012 19:30,USA,NBA ,2011/2012,Regular,Golden State Warriors,Dallas Mavericks,GSW,DAL,111,87,H,U,24,198,,,,26,15,H,,,1.63,2.44,1.62,2.40
2012,11,Mar,5:00,3/11/2012 2:00,3/10/2012 18:00,USA,NBA ,2011/2012,Regular,Phoenix Suns,Memphis Grizzlies,PHX,MEM,98,91,H,U,7,189,,,,26,29,A,,,2.13,1.80,2.10,1.76
2012,11,Mar,1:00,3/11/2012 1:00,3/10/2012 17:00,USA,NBA ,2011/2012,Regular,Brooklyn Nets,Houston Rockets,BKN,HOU,106,112,A,O,6,218,,,,21,29,A,,,3.12,1.42,3.50,1.32
2012,11,Mar,1:00,3/11/2012 1:00,3/10/2012 17:00,USA,NBA ,2011/2012,Regular,Chicago Bulls,Utah Jazz,CHI,UTA,111,97,H,U,14,208,,,,22,22,D,,,1.13,6.90,1.12,6.25
2012,11,Mar,1:00,3/11/2012 1:00,3/10/2012 17:00,USA,NBA ,2011/2012,Regular,Minnesota Timberwolves,New Orleans Pelicans,MIN,NOP,89,95,A,U,6,184,,,,24,24,D,,,1.22,4.93,1.26,4.00
2012,11,Mar,1:00,3/11/2012 1:00,3/10/2012 17:00,USA,NBA ,2011/2012,Regular,Oklahoma City Thunder,Charlotte Hornets,OKC,CHA,122,95,H,O,27,217,,,,28,25,H,,,1.02,21.00,1.02,16.50
2012,11,Mar,0:30,3/11/2012 0:30,3/10/2012 16:30,USA,NBA ,2011/2012,Regular,Detroit Pistons,Toronto Raptors,DET,TOR,105,86,H,U,19,191,,,,37,14,H,,,1.65,2.40,1.62,2.40
2012,11,Mar,0:30,3/11/2012 0:30,3/10/2012 16:30,USA,NBA ,2011/2012,Regular,Miami Heat,Indiana Pacers,MIA,IND,93,91,H,U,2,184,OT,85,85,17,26,A,,,1.19,5.39,1.19,5.00
2012,11,Mar,0:00,3/11/2012 0:00,3/10/2012 16:00,USA,NBA ,2011/2012,Regular,Washington Wizards,Portland Trail Blazers,WAS,POR,99,110,A,U,11,209,,,,27,27,D,,,2.80,1.50,3.00,1.41
2012,10,Mar,3:00,3/10/2012 3:00,3/9/2012 19:00,USA,NBA ,2011/2012,Regular,Sacramento Kings,Dallas Mavericks,SAC,DAL,110,97,H,U,13,207,,,,31,22,H,,,2.12,1.81,2.10,1.76
2012,10,Mar,2:00,3/10/2012 2:00,3/9/2012 18:00,USA,NBA ,2011/2012,Regular,Denver Nuggets,New Orleans Pelicans,DEN,NOP,110,97,H,U,13,207,,,,32,26,H,,,1.14,6.52,1.13,6.00
2012,10,Mar,1:30,3/10/2012 1:30,3/9/2012 17:30,USA,NBA ,2011/2012,Regular,Milwaukee Bucks,New York Knicks,MIL,NYK,119,114,H,O,5,233,,,,36,34,H,,,2.20,1.75,2.10,1.76
2012,10,Mar,1:30,3/10/2012 1:30,3/9/2012 17:30,USA,NBA ,2011/2012,Regular,San Antonio Spurs,Los Angeles Clippers,SAS,LAC,108,120,A,O,12,228,,,,34,33,H,,,1.50,2.80,1.45,2.80
2012,10,Mar,1:00,3/10/2012 1:00,3/9/2012 17:00,USA,NBA ,2011/2012,Regular,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,102,105,A,U,3,207,,,,33,21,H,,,2.00,1.91,2.00,1.83
2012,10,Mar,1:00,3/10/2012 1:00,3/9/2012 17:00,USA,NBA ,2011/2012,Regular,Oklahoma City Thunder,Cleveland Cavaliers,OKC,CLE,90,96,A,U,6,186,,,,27,26,H,,,1.08,10.25,1.07,9.00
2012,10,Mar,0:30,3/10/2012 0:30,3/9/2012 16:30,USA,NBA ,2011/2012,Regular,Boston Celtics,Portland Trail Blazers,BOS,POR,104,86,H,U,18,190,,,,27,17,H,,,1.63,2.44,1.64,2.35
2012,10,Mar,0:30,3/10/2012 0:30,3/9/2012 16:30,USA,NBA ,2011/2012,Regular,Detroit Pistons,Atlanta Hawks,DET,ATL,86,85,H,U,1,171,,,,24,27,A,,,2.04,1.87,2.04,1.80
2012,10,Mar,0:00,3/10/2012 0:00,3/9/2012 16:00,USA,NBA ,2011/2012,Regular,Charlotte Hornets,Brooklyn Nets,CHA,BKN,74,83,A,U,9,157,,,,15,23,A,,,2.02,1.88,2.04,1.80
2012,10,Mar,0:00,3/10/2012 0:00,3/9/2012 16:00,USA,NBA ,2011/2012,Regular,Philadelphia 76ers,Utah Jazz,PHI,UTA,104,91,H,U,13,195,,,,25,27,A,,,1.39,3.27,1.35,3.30
2012,9,Mar,3:30,3/9/2012 3:30,3/8/2012 19:30,USA,NBA ,2011/2012,Regular,Phoenix Suns,Dallas Mavericks,PHX,DAL,96,94,H,U,2,190,,,,23,24,A,,,2.44,1.63,2.45,1.60
2012,9,Mar,1:00,3/9/2012 1:00,3/8/2012 17:00,USA,NBA ,2011/2012,Regular,Chicago Bulls,Orlando Magic,CHI,ORL,94,99,A,U,5,193,,,,22,37,A,,,1.41,3.18,1.38,3.15
2012,8,Mar,3:30,3/8/2012 3:30,3/7/2012 19:30,USA,NBA ,2011/2012,Regular,Golden State Warriors,Memphis Grizzlies,GSW,MEM,92,110,A,U,18,202,,,,23,33,A,,,1.93,1.97,1.86,1.95
2012,8,Mar,3:00,3/8/2012 3:00,3/7/2012 19:00,USA,NBA ,2011/2012,Regular,Sacramento Kings,New Orleans Pelicans,SAC,NOP,99,98,H,U,1,197,,,,29,27,H,,,1.50,2.80,1.45,2.80
2012,8,Mar,2:00,3/8/2012 2:00,3/7/2012 18:00,USA,NBA ,2011/2012,Regular,Denver Nuggets,Cleveland Cavaliers,DEN,CLE,99,100,A,U,1,199,,,,27,26,H,,,1.17,5.98,1.14,5.75
2012,8,Mar,1:30,3/8/2012 1:30,3/7/2012 17:30,USA,NBA ,2011/2012,Regular,San Antonio Spurs,New York Knicks,SAS,NYK,118,105,H,O,13,223,,,,28,23,H,,,1.34,3.60,1.31,3.60
2012,8,Mar,1:00,3/8/2012 1:00,3/7/2012 17:00,USA,NBA ,2011/2012,Regular,Brooklyn Nets,Los Angeles Clippers,BKN,LAC,101,100,H,U,1,201,,,,27,22,H,,,3.85,1.31,3.75,1.28
2012,8,Mar,1:00,3/8/2012 1:00,3/7/2012 17:00,USA,NBA ,2011/2012,Regular,Milwaukee Bucks,Chicago Bulls,MIL,CHI,104,106,A,U,2,210,,,,30,33,A,,,3.89,1.30,3.75,1.28
2012,8,Mar,1:00,3/8/2012 1:00,3/7/2012 17:00,USA,NBA ,2011/2012,Regular,Oklahoma City Thunder,Phoenix Suns,OKC,PHX,115,104,H,O,11,219,,,,25,34,A,,,1.19,5.42,1.18,5.25
2012,8,Mar,1:00,3/8/2012 1:00,3/7/2012 17:00,USA,NBA ,2011/2012,Regular,Minnesota Timberwolves,Portland Trail Blazers,MIN,POR,106,94,H,U,12,200,,,,37,31,H,,,1.92,1.99,1.86,1.95
2012,8,Mar,0:30,3/8/2012 0:30,3/7/2012 16:30,USA,NBA ,2011/2012,Regular,Miami Heat,Atlanta Hawks,MIA,ATL,89,86,H,U,3,175,,,,25,22,H,,,1.12,7.71,1.10,7.50
2012,8,Mar,0:00,3/8/2012 0:00,3/7/2012 16:00,USA,NBA ,2011/2012,Regular,Charlotte Hornets,Utah Jazz,CHA,UTA,93,99,A,U,6,192,,,,21,22,A,,,3.81,1.31,3.70,1.29
2012,8,Mar,0:00,3/8/2012 0:00,3/7/2012 16:00,USA,NBA ,2011/2012,Regular,Philadelphia 76ers,Boston Celtics,PHI,BOS,103,71,H,U,32,174,,,,33,17,H,,,1.47,2.93,1.41,3.00
2012,8,Mar,0:00,3/8/2012 0:00,3/7/2012 16:00,USA,NBA ,2011/2012,Regular,Toronto Raptors,Houston Rockets,TOR,HOU,116,98,H,U,18,214,,,,28,28,D,,,2.15,1.79,2.10,1.76
2012,8,Mar,0:00,3/8/2012 0:00,3/7/2012 16:00,USA,NBA ,2011/2012,Regular,Washington Wizards,Los Angeles Lakers,WAS,LAL,106,101,H,U,5,207,,,,21,29,A,,,3.85,1.31,3.60,1.31
2012,7,Mar,1:30,3/7/2012 1:30,3/6/2012 17:30,USA,NBA ,2011/2012,Regular,Dallas Mavericks,New York Knicks,DAL,NYK,95,85,H,U,10,180,,,,27,15,H,,,1.77,2.18,1.76,2.10
2012,7,Mar,0:30,3/7/2012 0:30,3/6/2012 16:30,USA,NBA ,2011/2012,Regular,Boston Celtics,Houston Rockets,BOS,HOU,97,92,H,U,5,189,OT,84,84,21,28,A,,,1.54,2.66,1.54,2.65
2012,7,Mar,0:30,3/7/2012 0:30,3/6/2012 16:30,USA,NBA ,2011/2012,Regular,Detroit Pistons,Los Angeles Lakers,DET,LAL,88,85,H,U,3,173,OT,78,78,17,24,A,,,2.93,1.47,2.90,1.43
2012,7,Mar,0:30,3/7/2012 0:30,3/6/2012 16:30,USA,NBA ,2011/2012,Regular,Miami Heat,Brooklyn Nets,MIA,BKN,108,78,H,U,30,186,,,,30,17,H,,,1.08,10.25,1.12,6.50
2012,7,Mar,0:00,3/7/2012 0:00,3/6/2012 16:00,USA,NBA ,2011/2012,Regular,Charlotte Hornets,Orlando Magic,CHA,ORL,100,84,H,U,16,184,,,,15,25,A,,,5.12,1.21,4.75,1.20
2012,7,Mar,0:00,3/7/2012 0:00,3/6/2012 16:00,USA,NBA ,2011/2012,Regular,Indiana Pacers,Atlanta Hawks,IND,ATL,96,101,A,U,5,197,,,,22,29,A,,,1.35,3.52,1.32,3.50
2012,6,Mar,3:00,3/6/2012 3:00,3/5/2012 19:00,USA,NBA ,2011/2012,Regular,Portland Trail Blazers,New Orleans Pelicans,POR,NOP,86,74,H,U,12,160,,,,27,17,H,,,1.15,6.16,1.14,5.75
2012,6,Mar,2:00,3/6/2012 2:00,3/5/2012 18:00,USA,NBA ,2011/2012,Regular,Denver Nuggets,Sacramento Kings,DEN,SAC,119,116,H,O,3,235,OT,108,108,24,26,A,,,1.21,5.04,1.18,5.25
2012,6,Mar,1:00,3/6/2012 1:00,3/5/2012 17:00,USA,NBA ,2011/2012,Regular,Chicago Bulls,Indiana Pacers,CHI,IND,92,72,H,U,20,164,,,,22,20,H,,,1.33,3.64,1.32,3.50
2012,6,Mar,1:00,3/6/2012 1:00,3/5/2012 17:00,USA,NBA ,2011/2012,Regular,Milwaukee Bucks,Philadelphia 76ers,MIL,PHI,97,93,H,U,4,190,,,,28,33,A,,,2.13,1.80,2.10,1.76
2012,6,Mar,1:00,3/6/2012 1:00,3/5/2012 17:00,USA,NBA ,2011/2012,Regular,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,95,94,H,U,1,189,,,,26,16,H,,,1.69,2.29,1.68,2.25
2012,6,Mar,1:00,3/6/2012 1:00,3/5/2012 17:00,USA,NBA ,2011/2012,Regular,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,95,91,H,U,4,186,,,,26,23,H,,,1.37,3.39,1.36,3.25
2012,6,Mar,0:00,3/6/2012 0:00,3/5/2012 16:00,USA,NBA ,2011/2012,Regular,Cleveland Cavaliers,Utah Jazz,CLE,UTA,100,109,A,U,9,209,,,,26,28,A,,,2.11,1.81,2.10,1.76
2012,6,Mar,0:00,3/6/2012 0:00,3/5/2012 16:00,USA,NBA ,2011/2012,Regular,Toronto Raptors,Orlando Magic,TOR,ORL,88,92,A,U,4,180,,,,20,23,A,,,3.27,1.39,3.20,1.37
2012,6,Mar,0:00,3/6/2012 0:00,3/5/2012 16:00,USA,NBA ,2011/2012,Regular,Washington Wizards,Golden State Warriors,WAS,GSW,100,120,A,O,20,220,,,,24,41,A,,,2.02,1.88,1.95,1.86
2012,5,Mar,2:30,3/5/2012 2:30,3/4/2012 18:30,USA,NBA ,2011/2012,Regular,San Antonio Spurs,Denver Nuggets,SAS,DEN,94,99,A,U,5,193,,,,17,25,A,,,1.39,3.27,1.37,3.20
2012,5,Mar,1:00,3/5/2012 1:00,3/4/2012 17:00,USA,NBA ,2011/2012,Regular,Phoenix Suns,Sacramento Kings,PHX,SAC,96,88,H,U,8,184,,,,29,32,A,,,1.47,2.93,1.42,2.95
2012,5,Mar,0:00,3/5/2012 0:00,3/4/2012 16:00,USA,NBA ,2011/2012,Regular,Houston Rockets,Los Angeles Clippers,HOU,LAC,103,105,A,U,2,208,OT,97,97,30,25,H,,,1.80,2.13,1.76,2.10
2012,5,Mar,0:00,3/5/2012 0:00,3/4/2012 16:00,USA,NBA ,2011/2012,Regular,Philadelphia 76ers,Chicago Bulls,PHI,CHI,91,96,A,U,5,187,,,,24,26,A,,,2.59,1.56,2.54,1.57
2012,4,Mar,23:00,3/4/2012 23:00,3/4/2012 15:00,USA,NBA ,2011/2012,Regular,Charlotte Hornets,Brooklyn Nets,CHA,BKN,101,104,A,U,3,205,,,,25,22,H,,,2.15,1.79,2.35,1.64
2012,4,Mar,23:00,3/4/2012 23:00,3/4/2012 15:00,USA,NBA ,2011/2012,Regular,Toronto Raptors,Golden State Warriors,TOR,GSW,83,75,H,U,8,158,,,,18,20,A,,,1.92,1.99,1.83,2.00
2012,4,Mar,20:30,3/4/2012 20:30,3/4/2012 12:30,USA,NBA ,2011/2012,Regular,Los Angeles Lakers,Miami Heat,LAL,MIA,93,83,H,U,10,176,,,,28,20,H,,,2.13,1.80,2.45,1.60
